ID,is_attrited,Age,Gender,Dependent_cnt,Edu_level,Marital_status,Income,Card,Period_m,Total_rel_cnt,Inactive_last_12m,Contacts_cnt_last_12m,Credit_limit,Total_trans_amt,Total_trans_cnt
4606,0,59,M,0,Unknown,Married,$60K - $80K,Blue,36,6,4,5,4230,1480,35
4607,0,40,F,3,High School,Single,Less than $40K,Gold,36,3,2,3,15534,1279,28
4608,0,55,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,3,2653,5052,81
4609,0,60,F,1,Doctorate,Single,Unknown,Blue,47,1,1,1,3803,4575,78
4610,0,57,F,4,High School,Single,Unknown,Blue,36,3,6,3,4396,4826,88
4611,0,41,M,0,College,Married,$40K - $60K,Blue,29,3,2,2,6991,14994,104
4612,0,48,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,38,3,2,2,11596,4686,67
4613,0,47,F,3,Graduate,Married,$40K - $60K,Blue,41,4,1,4,6602,3163,73
4614,0,38,F,0,Unknown,Married,Less than $40K,Blue,36,4,2,3,1841,1819,35
4615,0,45,F,5,Unknown,Married,Unknown,Blue,40,3,2,2,14728,4660,85
4616,0,46,M,3,Uneducated,Married,$80K - $120K,Blue,36,3,2,2,23512,3764,60
4617,0,49,F,4,Post-Graduate,Single,Unknown,Blue,44,6,3,2,18206,1439,48
4618,0,47,F,4,Post-Graduate,Married,Less than $40K,Blue,39,6,2,2,1790,4141,87
4619,0,37,F,3,Graduate,Married,Unknown,Blue,24,3,2,2,10584,1567,33
4620,0,36,M,1,Post-Graduate,Married,$80K - $120K,Blue,26,3,4,2,21927,1946,37
4621,1,49,F,4,Unknown,Single,Unknown,Blue,31,6,3,3,2672,2576,39
4622,0,43,M,2,Graduate,Single,$80K - $120K,Blue,35,2,2,2,5858,7916,82
4623,0,44,F,3,Graduate,Single,Less than $40K,Silver,34,3,3,2,13609,7796,77
4624,0,53,M,2,Doctorate,Married,$60K - $80K,Blue,40,3,3,3,11262,2165,61
4625,0,49,F,2,Uneducated,Married,Less than $40K,Blue,35,5,2,3,2081,4863,87
4626,0,53,F,5,Graduate,Single,$40K - $60K,Blue,41,2,1,3,9815,7962,89
4627,1,47,F,3,Unknown,Married,Less than $40K,Blue,34,3,3,2,1561,1947,28
4628,1,50,M,2,Graduate,Single,$80K - $120K,Silver,40,3,4,6,34516,7661,79
4629,0,63,M,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,2743,1210,25
4630,0,47,F,2,Post-Graduate,Divorced,$40K - $60K,Blue,33,6,2,3,5624,3843,66
4631,1,50,F,4,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2477,2037,43
4632,0,65,F,0,Unknown,Single,Less than $40K,Blue,56,6,3,3,2802,3887,61
4633,0,50,M,1,Graduate,Married,$60K - $80K,Blue,34,6,3,4,4702,1673,44
4634,0,56,M,2,Uneducated,Single,$80K - $120K,Blue,49,5,3,2,5466,4435,79
4635,0,34,F,2,Unknown,Single,Less than $40K,Blue,29,3,1,0,5387,2596,59
4636,0,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,3,0,7065,3758,65
4637,0,52,M,3,Post-Graduate,Married,$80K - $120K,Blue,43,5,2,2,6849,1651,43
4638,0,63,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,4,2466,4059,66
4639,0,43,F,4,Graduate,Single,Less than $40K,Blue,32,6,3,4,4341,3825,63
4640,0,54,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,0,1854,1307,39
4641,1,39,F,1,High School,Married,Less than $40K,Blue,25,2,2,1,2024,2870,36
4642,0,43,F,1,Graduate,Married,Less than $40K,Silver,31,5,1,2,11583,3320,55
4643,0,46,F,3,Graduate,Single,Less than $40K,Silver,39,4,3,2,12222,3418,78
4644,0,50,M,2,Uneducated,Single,$80K - $120K,Blue,42,3,3,4,1645,3838,60
4645,0,41,M,3,High School,Single,$80K - $120K,Gold,28,2,2,0,34516,6932,87
4646,0,52,M,2,Uneducated,Married,$120K +,Silver,43,1,2,2,34516,7512,81
4647,0,60,F,1,Graduate,Single,Less than $40K,Blue,55,4,1,0,2346,4592,90
4648,0,52,F,3,High School,Married,Less than $40K,Blue,36,4,2,3,2187,4222,61
4649,0,41,M,2,Uneducated,Single,$80K - $120K,Blue,34,6,2,2,2196,2040,65
4650,1,57,M,3,Graduate,Married,$60K - $80K,Blue,49,5,0,3,8701,1999,41
4651,1,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,1,3,4015,8363,65
4652,0,39,M,1,Uneducated,Married,$40K - $60K,Blue,29,4,2,2,4323,3078,58
4653,0,37,F,2,Unknown,Single,Less than $40K,Blue,19,6,5,2,2152,4126,71
4654,0,32,M,0,High School,Married,$40K - $60K,Blue,28,5,1,2,3172,1939,36
4655,0,45,M,1,Graduate,Single,$40K - $60K,Blue,32,5,1,2,6629,3891,69
4656,1,29,F,0,College,Married,Less than $40K,Blue,19,2,1,2,3261,2461,54
4657,0,43,M,3,College,Married,$80K - $120K,Blue,24,6,3,1,4726,4683,91
4658,0,42,M,4,High School,Single,$60K - $80K,Blue,33,5,1,3,9442,3157,63
4659,0,53,F,4,High School,Divorced,$40K - $60K,Blue,43,3,1,2,10948,16230,111
4660,1,45,M,2,Graduate,Single,$60K - $80K,Blue,36,1,1,2,3401,744,18
4661,0,42,F,2,Unknown,Married,Less than $40K,Blue,29,3,3,1,4710,4663,78
4662,0,40,F,4,Uneducated,Married,Unknown,Blue,36,3,3,1,2887,3941,82
4663,0,33,F,2,High School,Divorced,Unknown,Blue,15,3,3,4,9725,4062,65
4664,0,41,M,4,Uneducated,Single,$80K - $120K,Blue,30,3,3,4,14480,1616,43
4665,0,29,M,1,Uneducated,Single,$40K - $60K,Blue,22,2,3,3,11522,13720,119
4666,0,56,F,1,College,Married,Unknown,Blue,36,6,2,2,4263,4876,70
4667,1,31,M,2,Unknown,Unknown,$80K - $120K,Blue,18,2,1,3,4246,8102,66
4668,0,51,M,4,High School,Single,$80K - $120K,Blue,37,6,2,2,8783,4425,83
4669,1,41,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,1,2238,2063,42
4670,0,61,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,6859,1617,26
4671,0,39,M,2,Unknown,Single,$80K - $120K,Gold,33,1,3,2,34516,9179,113
4672,1,41,M,3,Unknown,Single,$80K - $120K,Blue,32,1,3,4,4742,2422,41
4673,0,57,F,1,High School,Married,Unknown,Blue,36,5,2,3,1734,4313,92
4674,0,52,F,2,High School,Single,$40K - $60K,Blue,36,1,2,2,2540,9339,99
4675,1,31,F,0,Graduate,Single,Less than $40K,Blue,21,4,2,3,4598,6317,77
4676,1,47,M,3,Uneducated,Single,$120K +,Blue,36,3,3,4,34516,2020,33
4677,0,37,F,2,College,Single,$40K - $60K,Blue,32,2,1,3,3680,4835,77
4678,1,50,F,4,Graduate,Single,Less than $40K,Blue,44,2,3,2,3201,1880,42
4679,0,39,F,1,Uneducated,Single,Less than $40K,Blue,35,1,5,1,1961,4846,92
4680,0,63,M,1,Unknown,Single,$60K - $80K,Silver,53,5,4,4,25502,4323,81
4681,0,49,M,0,Uneducated,Single,$80K - $120K,Blue,36,5,3,4,16156,4160,81
4682,0,47,F,4,Uneducated,Single,Less than $40K,Blue,36,3,1,2,2092,4130,80
4683,0,46,F,3,Uneducated,Married,Less than $40K,Blue,35,6,5,1,2069,7307,82
4684,1,50,M,4,Unknown,Married,$40K - $60K,Blue,35,6,1,5,12914,2082,54
4685,0,54,F,3,Unknown,Married,Less than $40K,Blue,50,6,2,2,3796,2069,54
4686,0,27,M,0,College,Unknown,$80K - $120K,Silver,19,1,1,3,34516,14716,112
4687,0,60,F,1,Graduate,Single,Less than $40K,Blue,45,2,3,1,9752,14220,108
4688,0,57,M,1,High School,Married,$80K - $120K,Blue,36,3,2,2,6543,1519,31
4689,0,29,M,0,Unknown,Divorced,$80K - $120K,Blue,14,6,3,3,3544,2435,63
4690,0,44,M,3,High School,Married,$60K - $80K,Blue,36,4,1,2,2188,4509,67
4691,0,44,M,3,Uneducated,Married,$80K - $120K,Silver,39,5,2,2,34516,3416,70
4692,0,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1628,1893,15
4693,0,49,M,3,Graduate,Married,Less than $40K,Blue,36,3,3,5,2976,3332,60
4694,1,46,F,4,Uneducated,Married,Less than $40K,Blue,36,3,3,3,1438.3,1517,38
4695,0,39,F,3,Graduate,Unknown,Unknown,Silver,30,6,3,5,33905,15335,99
4696,0,52,F,2,High School,Married,$40K - $60K,Blue,44,3,3,1,5731,4751,85
4697,0,53,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,4,2956,2116,63
4698,1,33,F,3,Post-Graduate,Unknown,Unknown,Blue,25,3,2,4,4734,2275,55
4699,0,42,F,1,Graduate,Married,Less than $40K,Blue,29,2,3,3,3422,4486,74
4700,0,55,F,2,Uneducated,Married,Less than $40K,Blue,44,5,2,3,1669,4085,69
4701,0,50,F,1,Uneducated,Unknown,Less than $40K,Silver,36,4,2,2,11888,1137,30
4702,0,47,F,3,Uneducated,Married,Less than $40K,Blue,32,4,3,2,2821,1452,38
4703,1,52,F,3,Graduate,Married,Unknown,Blue,39,3,3,2,4173,2554,47
4704,0,47,F,4,Uneducated,Single,$40K - $60K,Blue,36,1,1,0,1438.3,5216,78
4705,0,37,F,4,Unknown,Single,Less than $40K,Blue,36,3,3,3,2286,5199,83
4706,0,40,F,4,High School,Married,Less than $40K,Blue,33,4,5,3,1762,4899,87
4707,0,56,M,3,Graduate,Married,$80K - $120K,Blue,47,6,3,3,10230,1484,34
4708,1,48,F,2,Unknown,Married,Unknown,Blue,38,6,2,3,4382,2446,34
4709,0,46,F,2,Graduate,Single,Less than $40K,Blue,36,1,1,1,5785,7950,86
4710,0,33,F,2,Graduate,Single,Less than $40K,Blue,19,3,2,3,5141,5859,82
4711,0,43,M,3,High School,Single,$60K - $80K,Blue,30,6,2,4,11550,3891,76
4712,1,54,M,2,Uneducated,Married,$60K - $80K,Blue,35,4,3,4,2189,2750,51
4713,0,43,M,3,Graduate,Single,$80K - $120K,Blue,33,3,3,2,16351,3475,82
4714,0,60,F,0,Doctorate,Married,Unknown,Blue,51,4,1,3,7508,4950,70
4715,1,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,4,1,3,20865,837,25
4716,0,51,F,3,High School,Single,Less than $40K,Blue,38,1,3,2,1759,4351,81
4717,0,39,F,3,Graduate,Divorced,Less than $40K,Blue,25,3,1,1,5494,3566,81
4718,0,28,F,0,Graduate,Married,Unknown,Blue,15,2,2,2,23103,14049,120
4719,0,46,F,4,Uneducated,Married,Less than $40K,Blue,36,4,2,2,6370,1783,40
4720,0,31,M,0,Unknown,Married,Less than $40K,Blue,25,2,3,0,4093,15495,112
4721,0,65,M,1,High School,Single,Unknown,Blue,36,4,3,5,4465,4044,66
4722,0,47,M,3,Uneducated,Single,$60K - $80K,Blue,35,2,3,1,14131,12779,103
4723,0,50,F,0,High School,Unknown,Less than $40K,Blue,36,3,2,1,2242,4708,81
4724,0,55,F,3,Graduate,Married,Unknown,Blue,36,3,2,0,4861,1556,40
4725,0,45,F,4,Graduate,Married,Less than $40K,Blue,38,6,3,2,5583,3317,71
4726,0,51,F,1,High School,Married,Less than $40K,Blue,40,4,1,1,5158,1229,34
4727,0,47,F,3,College,Single,Less than $40K,Blue,36,3,2,1,2500,4265,87
4728,0,37,F,4,High School,Single,$40K - $60K,Blue,36,5,3,1,3093,1371,23
4729,0,49,M,3,Uneducated,Married,$80K - $120K,Blue,45,2,1,1,4778,7590,74
4730,0,50,F,2,College,Married,Less than $40K,Blue,40,3,2,4,8416,13988,124
4731,0,54,F,2,Graduate,Married,Unknown,Blue,47,4,3,3,2156,4120,77
4732,0,41,M,2,High School,Married,$60K - $80K,Blue,30,6,3,2,9428,1457,43
4733,0,39,F,1,Graduate,Married,Unknown,Blue,29,4,3,2,3358,1759,33
4734,0,27,F,2,College,Divorced,Less than $40K,Blue,14,4,3,3,2549,2605,61
4735,0,45,M,3,College,Unknown,$80K - $120K,Blue,31,2,1,4,20958,14314,99
4736,0,47,F,4,Unknown,Married,Unknown,Blue,42,5,2,3,1882,4536,85
4737,0,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,36,1,3,3,4688,5248,89
4738,1,56,F,1,College,Married,Unknown,Blue,44,2,4,4,1438.3,2264,37
4739,0,45,F,1,Uneducated,Single,Less than $40K,Blue,36,4,3,4,3281,1779,47
4740,0,54,M,3,Graduate,Married,$120K +,Blue,46,3,1,3,34516,1999,54
4741,1,40,F,3,Graduate,Married,Less than $40K,Blue,29,6,2,4,1479,1811,44
4742,0,37,F,2,Uneducated,Single,Less than $40K,Blue,26,4,2,2,2586,4883,73
4743,0,58,M,0,Uneducated,Married,$80K - $120K,Blue,38,6,3,3,3785,1824,49
4744,1,40,M,3,High School,Married,$60K - $80K,Blue,27,3,2,1,6813,2634,51
4745,0,52,M,3,Graduate,Married,$60K - $80K,Blue,36,3,3,2,18336,7509,84
4746,0,45,M,2,College,Married,$60K - $80K,Blue,35,6,3,2,17884,2031,49
4747,0,30,F,0,Graduate,Married,Less than $40K,Blue,19,3,1,4,3213,2666,46
4748,0,53,M,1,Unknown,Married,$80K - $120K,Blue,36,4,2,3,13457,1548,41
4749,0,43,M,1,Graduate,Divorced,$60K - $80K,Blue,25,4,3,3,1783,3861,81
4750,1,59,M,1,Uneducated,Single,$40K - $60K,Silver,49,3,2,2,15809,3109,48
4751,0,52,F,3,Graduate,Single,Less than $40K,Blue,44,4,1,3,3416,1924,48
4752,0,40,F,5,Graduate,Single,Less than $40K,Blue,29,3,2,4,4205,4256,69
4753,0,41,M,2,Graduate,Married,$60K - $80K,Blue,31,3,2,2,13116,4800,61
4754,0,37,M,5,Graduate,Married,$60K - $80K,Blue,31,5,3,4,3351,1910,43
4755,0,44,F,3,Graduate,Married,Less than $40K,Silver,26,1,3,1,10877,7974,90
4756,1,55,F,1,Doctorate,Married,Unknown,Blue,39,1,3,3,12972,2238,36
4757,1,31,M,1,Post-Graduate,Single,Less than $40K,Silver,36,6,3,5,12359,7528,70
4758,0,36,F,4,Uneducated,Unknown,$40K - $60K,Blue,16,1,2,2,4370,7223,90
4759,0,39,F,3,Uneducated,Single,Unknown,Silver,35,2,2,3,33565,8360,94
4760,0,35,M,2,Unknown,Married,$120K +,Blue,36,4,3,4,15202,3143,60
4761,0,40,F,1,Graduate,Married,Less than $40K,Blue,32,4,1,5,8749,5054,73
4762,0,30,F,0,College,Married,Less than $40K,Blue,19,4,2,3,4184,14999,110
4763,0,65,M,0,Uneducated,Single,Less than $40K,Blue,56,4,2,2,3226,3250,70
4764,0,39,F,2,Unknown,Married,Unknown,Blue,36,4,3,4,8096,1794,41
4765,1,43,F,3,Graduate,Single,$40K - $60K,Blue,26,3,2,2,2867,2646,41
4766,0,48,F,4,High School,Married,Less than $40K,Blue,38,5,1,1,2090,4619,78
4767,0,47,F,4,Doctorate,Single,Less than $40K,Blue,36,3,2,2,2765,4990,80
4768,1,42,F,4,Graduate,Single,Less than $40K,Blue,36,6,2,2,2803,2216,40
4769,0,49,F,2,Doctorate,Married,Less than $40K,Blue,44,4,3,0,3397,3295,66
4770,0,43,F,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,3589,4262,70
4771,0,42,F,2,Graduate,Married,Less than $40K,Blue,37,4,2,1,2250,4908,71
4772,0,42,M,2,Unknown,Single,$120K +,Blue,35,2,1,3,3214,14557,114
4773,0,47,M,1,High School,Married,$60K - $80K,Blue,36,4,4,3,20789,4105,67
4774,0,56,M,2,Graduate,Married,$80K - $120K,Blue,36,4,2,3,23510,1661,35
4775,0,50,M,2,Graduate,Single,$80K - $120K,Blue,36,4,2,1,19595,3811,62
4776,0,46,M,2,Graduate,Married,$60K - $80K,Blue,36,4,2,2,1939,4327,84
4777,0,38,M,2,Graduate,Married,$80K - $120K,Blue,31,4,1,2,24296,1886,48
4778,1,46,F,4,Unknown,Married,Unknown,Blue,27,1,2,3,6030,4983,62
4779,0,37,M,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,1,2,3645,15559,120
4780,0,45,M,5,Uneducated,Single,$80K - $120K,Blue,38,3,4,4,7560,4296,68
4781,0,56,M,3,High School,Single,$80K - $120K,Blue,44,5,2,0,19030,4137,72
4782,0,29,M,1,College,Single,$80K - $120K,Blue,19,5,3,3,7010,2413,48
4783,0,48,F,3,Graduate,Married,Less than $40K,Blue,43,5,3,2,2109,2935,60
4784,0,47,M,2,Uneducated,Married,$80K - $120K,Silver,38,4,3,4,34516,3018,60
4785,0,46,M,2,Graduate,Married,$120K +,Blue,34,2,3,3,1754,4874,79
4786,1,41,M,4,Unknown,Single,$80K - $120K,Blue,28,1,2,4,4428,2331,36
4787,0,40,F,3,Uneducated,Married,Less than $40K,Blue,35,5,2,4,3140,5109,78
4788,1,46,F,3,Graduate,Single,Less than $40K,Blue,37,1,2,4,1438.3,1757,44
4789,0,56,F,1,Uneducated,Unknown,$40K - $60K,Blue,46,4,3,3,2929,3875,67
4790,0,52,F,2,Graduate,Married,Less than $40K,Blue,40,2,3,2,3698,3763,82
4791,0,45,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,3111,1998,41
4792,0,45,F,3,Unknown,Single,Unknown,Blue,27,4,1,2,1877,4854,80
4793,1,38,M,1,Unknown,Married,$40K - $60K,Blue,18,1,1,2,9664,7995,56
4794,1,54,F,3,Graduate,Single,Less than $40K,Silver,48,1,5,2,13432,4909,50
4795,0,49,M,5,Graduate,Single,$80K - $120K,Blue,41,2,3,2,5275,4213,74
4796,0,52,F,2,Uneducated,Single,Less than $40K,Blue,37,4,3,1,2164,5282,80
4797,0,63,M,0,Uneducated,Single,$60K - $80K,Blue,36,2,3,1,7997,7747,104
4798,0,53,M,3,Graduate,Single,$80K - $120K,Blue,36,4,3,2,34516,1475,33
4799,0,37,M,2,High School,Single,$60K - $80K,Blue,29,3,2,3,9829,2927,73
4800,1,48,M,2,High School,Single,$60K - $80K,Blue,36,4,3,1,1641,2536,45
4801,1,47,F,2,Graduate,Married,Unknown,Blue,36,1,3,2,18799,2315,52
4802,0,48,F,3,High School,Single,Less than $40K,Blue,32,1,2,3,2648,4926,89
4803,0,55,M,4,Unknown,Single,$60K - $80K,Blue,48,2,2,3,18980,8295,113
4804,0,42,M,5,High School,Married,$60K - $80K,Blue,32,1,2,2,4162,3967,75
4805,0,54,F,5,Unknown,Married,Less than $40K,Blue,36,5,6,1,2708,4237,87
4806,1,40,M,1,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,4,18386,1698,43
4807,0,47,F,5,College,Single,Less than $40K,Blue,34,4,3,2,5950,4655,66
4808,0,46,F,2,Post-Graduate,Single,Less than $40K,Blue,35,4,2,3,2888,3703,61
4809,0,45,F,2,Unknown,Single,Less than $40K,Silver,36,2,2,3,13026,14747,100
4810,0,43,F,3,Graduate,Married,$40K - $60K,Blue,37,2,1,3,2476,8785,111
4811,0,50,M,0,Unknown,Divorced,$60K - $80K,Blue,36,3,3,2,5444,4509,80
4812,0,42,M,4,Uneducated,Married,$80K - $120K,Silver,35,1,2,3,34516,14672,110
4813,0,50,F,3,High School,Single,Less than $40K,Blue,42,1,3,2,1477,4680,80
4814,0,41,F,3,High School,Single,$40K - $60K,Blue,31,3,3,2,1438.3,4300,68
4815,0,50,F,2,Graduate,Single,Unknown,Blue,36,6,2,4,2611,4232,80
4816,1,44,F,2,Graduate,Single,Less than $40K,Blue,39,6,3,3,1791,2771,36
4817,0,31,F,1,Unknown,Single,Unknown,Silver,36,4,3,2,34516,2183,60
4818,0,42,M,2,High School,Unknown,$40K - $60K,Blue,37,6,2,3,2993,4106,81
4819,0,47,F,2,Graduate,Single,Less than $40K,Blue,36,3,1,2,2363,3887,71
4820,1,53,M,1,High School,Single,$80K - $120K,Blue,36,3,2,2,11778,2147,44
4821,0,54,F,3,Graduate,Single,Less than $40K,Blue,44,3,2,3,2077,4292,66
4822,0,53,F,2,Graduate,Married,Less than $40K,Blue,46,6,2,4,2413,1398,24
4823,0,39,F,4,Unknown,Married,$40K - $60K,Blue,28,2,3,2,2725,4714,81
4824,0,39,M,2,Graduate,Married,$60K - $80K,Blue,36,6,3,3,1982,4313,62
4825,0,51,F,3,Graduate,Married,Unknown,Blue,37,6,1,1,4502,4469,87
4826,0,50,M,0,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,3,28253,4525,67
4827,0,46,M,3,High School,Married,$120K +,Blue,35,2,2,3,4916,4813,87
4828,0,43,M,2,Doctorate,Single,$80K - $120K,Blue,36,3,3,3,10851,3688,65
4829,1,55,F,2,Unknown,Single,Unknown,Blue,36,4,3,2,10241,2513,47
4830,0,40,M,3,Graduate,Divorced,$120K +,Blue,30,3,2,1,34516,3734,80
4831,1,41,M,2,Graduate,Single,$60K - $80K,Gold,36,2,3,3,34516,4822,57
4832,0,46,F,2,Graduate,Single,Less than $40K,Blue,40,4,2,4,1438.3,4427,85
4833,0,37,M,1,Graduate,Single,$40K - $60K,Blue,27,5,3,4,3851,2349,61
4834,0,53,F,3,Doctorate,Married,Less than $40K,Blue,33,6,2,1,2255,4270,76
4835,0,39,M,3,Graduate,Single,$120K +,Blue,36,4,2,2,34516,3572,55
4836,0,36,M,2,College,Married,$40K - $60K,Blue,36,4,3,1,3877,1942,42
4837,0,49,F,1,Unknown,Married,$40K - $60K,Blue,37,5,2,4,3943,4180,82
4838,0,52,F,4,Uneducated,Divorced,Unknown,Blue,48,5,5,2,1438.3,5053,74
4839,0,53,M,3,Unknown,Married,$80K - $120K,Blue,43,5,3,0,2464,2110,43
4840,0,36,F,1,Doctorate,Single,Less than $40K,Blue,25,1,2,3,2835,4811,77
4841,0,51,M,3,Graduate,Married,$120K +,Blue,42,2,1,3,7932,4024,92
4842,0,49,F,5,College,Single,Unknown,Blue,41,6,3,2,16031,1527,57
4843,0,46,M,3,High School,Single,$60K - $80K,Silver,29,4,3,3,34516,3754,53
4844,0,39,M,2,Graduate,Divorced,$60K - $80K,Blue,34,5,1,4,2267,4544,84
4845,0,46,M,3,Graduate,Married,$120K +,Blue,42,3,3,4,9227,3948,74
4846,1,49,M,4,Unknown,Married,$80K - $120K,Blue,38,2,3,2,29890,3315,47
4847,0,38,M,1,High School,Single,$40K - $60K,Blue,19,2,3,3,3581,14637,109
4848,0,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532,1521,29
4849,0,55,M,4,College,Divorced,$80K - $120K,Blue,36,4,2,3,34173,3731,69
4850,0,42,M,4,Graduate,Single,$40K - $60K,Blue,36,1,1,2,6128,13505,116
4851,0,65,F,0,High School,Married,$40K - $60K,Blue,46,6,1,3,5877,2494,58
4852,0,46,F,4,Graduate,Married,Less than $40K,Blue,35,6,3,1,3072,3992,57
4853,0,43,M,1,College,Married,$80K - $120K,Blue,23,5,2,1,14566,4480,77
4854,0,51,F,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,1565,4798,73
4855,0,29,F,1,High School,Single,Less than $40K,Blue,20,4,2,1,3095,4642,92
4856,0,33,F,2,Uneducated,Married,$40K - $60K,Blue,23,4,2,4,6732,1644,45
4857,0,43,F,3,Uneducated,Married,Less than $40K,Blue,39,4,1,2,4175,1520,36
4858,0,48,M,3,Graduate,Married,$60K - $80K,Gold,37,5,1,2,34516,3205,57
4859,0,55,M,2,College,Divorced,$120K +,Blue,45,6,2,1,26729,4140,69
4860,0,45,F,3,Graduate,Married,Unknown,Blue,36,3,1,4,1637,4120,78
4861,0,52,F,2,High School,Single,Unknown,Blue,32,6,1,3,1461,4633,80
4862,0,38,M,2,Unknown,Married,$40K - $60K,Blue,31,3,2,2,2919,2399,57
4863,1,32,F,0,Unknown,Divorced,Less than $40K,Blue,36,6,3,3,1732,2479,43
4864,0,38,F,3,High School,Single,$40K - $60K,Blue,25,1,1,2,3040,5616,73
4865,0,65,F,0,High School,Married,Less than $40K,Blue,36,3,3,2,1438.3,948,24
4866,0,50,F,1,Post-Graduate,Single,Less than $40K,Blue,39,4,2,2,1438.3,4379,64
4867,0,44,F,5,Graduate,Single,Unknown,Blue,37,3,1,1,17785,3890,72
4868,0,46,M,4,High School,Single,$80K - $120K,Blue,36,6,1,2,1438.3,4461,71
4869,0,63,M,0,Doctorate,Single,$40K - $60K,Blue,49,5,4,3,5905,3982,65
4870,0,26,M,0,Graduate,Single,$40K - $60K,Blue,13,6,1,2,3290,2781,54
4871,0,40,M,4,High School,Unknown,$80K - $120K,Blue,36,6,1,0,2126,2992,72
4872,1,34,F,1,Post-Graduate,Single,Less than $40K,Blue,26,3,2,5,2066,2157,37
4873,0,38,F,1,College,Married,Less than $40K,Blue,25,3,3,1,2580,1665,57
4874,0,38,F,2,Unknown,Single,$40K - $60K,Blue,29,5,3,2,3276,4345,68
4875,0,43,F,2,Graduate,Divorced,Less than $40K,Blue,30,4,2,4,2351,4278,71
4876,0,42,F,4,Graduate,Single,Unknown,Blue,36,3,3,3,9396,4301,71
4877,0,54,F,1,Graduate,Married,Less than $40K,Blue,41,3,2,4,4658,1351,30
4878,0,41,M,4,High School,Single,$120K +,Blue,28,5,1,4,34516,4004,86
4879,0,56,M,2,College,Single,$60K - $80K,Gold,43,2,1,2,34516,13633,116
4880,0,55,M,3,Graduate,Married,$80K - $120K,Blue,36,4,3,4,2801,1526,44
4881,0,43,F,3,High School,Married,Less than $40K,Silver,31,3,3,4,13608,3118,76
4882,0,56,F,0,Uneducated,Single,Less than $40K,Blue,36,4,3,1,3219,4188,75
4883,0,51,F,2,High School,Married,Less than $40K,Blue,45,4,3,2,3183,3988,81
4884,0,39,M,1,Graduate,Single,$40K - $60K,Blue,33,6,1,2,2255,4412,81
4885,0,59,M,1,Graduate,Single,$60K - $80K,Silver,36,2,2,2,26692,8780,86
4886,0,36,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,0,4228,4356,74
4887,0,43,F,2,Unknown,Single,$40K - $60K,Blue,36,6,1,4,3186,1531,37
4888,0,44,F,4,High School,Single,$40K - $60K,Blue,36,3,2,2,2055,7674,80
4889,1,46,F,3,High School,Single,Unknown,Silver,36,4,2,3,34516,1987,46
4890,0,62,F,0,Graduate,Single,Unknown,Blue,45,2,2,3,10503,4755,88
4891,0,52,F,3,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2300,4287,84
4892,1,51,F,1,Graduate,Married,Unknown,Silver,44,4,2,4,33004,10156,72
4893,0,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,3,3,2578,1378,29
4894,0,45,M,2,Unknown,Married,$120K +,Blue,40,4,4,4,16476,4717,71
4895,1,42,F,4,College,Married,$40K - $60K,Blue,37,3,3,1,4139,2232,41
4896,0,42,F,2,Graduate,Divorced,$40K - $60K,Blue,31,6,2,1,2468,4483,77
4897,0,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710,1578,34
4898,0,45,M,4,High School,Single,$60K - $80K,Blue,35,1,1,3,8449,17634,120
4899,0,55,M,1,Doctorate,Married,$60K - $80K,Blue,49,6,2,4,4597,1504,38
4900,0,46,F,2,Post-Graduate,Married,Less than $40K,Blue,41,3,1,3,2552,4153,79
4901,0,34,F,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3203,2625,52
4902,0,51,M,1,High School,Single,$60K - $80K,Blue,36,6,4,4,2281,4241,76
4903,0,43,M,2,High School,Single,$60K - $80K,Blue,35,5,2,2,1849,4678,71
4904,0,43,F,5,Uneducated,Single,Less than $40K,Blue,36,4,3,2,2057,4321,76
4905,0,59,M,1,Unknown,Married,$60K - $80K,Blue,48,5,3,3,1438.3,5177,79
4906,0,49,M,5,Graduate,Single,$60K - $80K,Blue,42,2,1,3,7801,7561,91
